population_density,median_age,average_household_income,number_of_schools,number_of_hospitals,number_of_parks,public_transport_availability,unemployment_rate,retail_density,office_space_availability,green_space_percentage,average_temperature,air_quality_index,crime_rate_per_1000,fire_station_proximity,proximity_to_highways,internet_speed,housing_price_index,year,road_density,urban_area_type,development_trend_score
2698.012845155394,37.45498681794313,92471.52787794272,3.0,2.0,3.0,0.4259656963490357,0.7672440019887352,51.66165837674897,33240.8747516018,32.37823720211234,-0.7451430717028469,56.2326199706823,28.888238391004172,9.903549163332501,13.080053432176706,68.22033795106867,94.39555834595913,2018.0,35.97181330048832,Residential,2
5751.396036691344,32.44812828485716,,5.0,0.0,3.0,0.47670320844404934,7.709551885154475,33.58050298892009,,30.64089210976393,0.6815269397266945,,64.63082018784885,3.0573083132627463,18.834819050856833,39.37298744292704,133.0601074044365,2021.0,49.16534691719025,Mixed,3
3798.72262016239,18.0,,3.0,1.0,1.0,0.09648714622448362,2.953202054398746,40.14609599988601,20266.50529878211,20.360123443096704,21.526451993285278,33.99483296872382,43.2243055034741,9.734181928267002,16.547023491266902,81.14591219905444,104.29347128391609,2020.0,33.812063665291916,Industrial,2
4416.6125004134465,34.16866474278506,46002.673985796646,5.0,0.0,2.0,0.970248813475063,5.469633858092046,57.94790970043448,43874.97142130856,17.569244316775396,-5.819245963062887,20.131097100739584,38.362050222926676,5.899229154246278,11.281260794416063,98.81779641419807,69.13882652259325,,43.93852667750926,Industrial,3
3796.5867755412064,43.234231845623114,46595.21850270046,5.0,0.0,1.0,0.558057058598952,5.7533481932170085,22.10258558878385,68486.25751450099,28.02759078912689,5.113319808931179,69.23972698393963,41.41086657141768,5.46155629417229,17.051579240906044,61.244892485666966,117.10544648203145,2021.0,34.00428903347445,Mixed,4
8704.556369017875,44.4563342756763,78718.16510859724,6.0,1.0,7.0,0.8507970562021785,10.306817548610004,45.94050033037518,93505.02601514313,45.56412540975427,7.644984464338185,78.18457505034868,54.8519498832668,4.475791636405423,3.2285238090637214,56.330546750885986,95.35889733393465,2018.0,95.82738440623979,Industrial,4
,40.043650657184095,28760.769092677565,2.0,1.0,1.0,0.6831470519162647,5.882705707757542,18.372540993857683,13588.096606715018,46.53709327549304,29.816868139166463,65.35378723616694,56.96292412765309,7.539061467658267,1.1661824590179881,76.36301888619849,97.76484143086533,2018.0,53.8205433379603,Residential,2
2884.5781420881995,29.587009050377603,64329.39381872612,9.0,,3.0,0.18020765823286578,3.4440817324800728,100.70145305108404,11290.843345737769,19.442772471099083,22.947649301852465,,28.355892409134523,6.68899403503663,4.466157060468843,42.12395060860888,121.63283960574117,2019.0,29.566115152709497,Residential,2
6645.089824206378,18.0,69564.76214611731,9.0,5.0,5.0,0.41454531112469906,5.705998899654079,59.75796516445874,19231.298398521067,13.653307371732799,22.008486180016114,62.56350215121029,79.206611928017,7.940499092203094,18.086480774780522,55.14428998815491,70.34213303432819,2021.0,68.69806109490438,Mixed,3
2558.3127000579557,30.04784901995265,52156.97652796362,4.0,3.0,3.0,0.040248655268475986,8.470985314312038,46.7255177430246,57777.116711688905,28.06768632911618,19.990548637517186,33.90699558584897,32.891971245986646,2.588370393425945,16.773274868669006,44.91662253086314,68.93279168976837,2021.0,20.54725567478655,Industrial,5
5417.727190009511,31.956551289460485,,4.0,1.0,2.0,0.49770133790175775,3.7744331681987218,49.66293460102416,65882.99158327261,28.01987459579693,24.931958103387817,30.07393893947549,58.12605477871481,5.32580152152148,12.505666209428776,44.776227430413414,62.616906482219,2021.0,60.749276152483276,Mixed,2
1080.659752240449,31.870710328099857,57953.03681074901,2.0,2.0,0.0,0.17465075075912628,6.4883039983907835,60.513311388279405,3623.4569833438886,11.269157752553753,8.104464041258218,79.31009934268745,66.57307428248131,8.819882908291966,,,89.76533826652354,2018.0,12.866454614221164,Industrial,5
2343.627902203139,41.18556356977925,79342.59842312224,,4.0,3.0,0.010530850121474256,1.6242255937042294,80.45956551920165,98199.87045190757,23.1800601124549,-2.984318048041491,45.22089788323815,58.852583313838494,4.434186729098776,18.09258311021132,24.362105512843996,115.89924381446099,2022.0,23.009689528458857,Industrial,1
5393.722471738247,54.8567641101484,24555.893901482916,10.0,4.0,4.0,0.724255929054546,4.306212857201716,27.276443915632807,79698.17498151408,33.76847146695553,17.16100063322758,63.810860183595864,29.257104953930106,5.693865543683778,6.277021036881658,83.28907702057863,92.84486083441165,2021.0,60.51865914444911,Mixed,3
,36.23529201841093,480244.94779862615,9.0,3.0,4.0,0.8772195418493867,6.483831438669089,78.41798821115442,,12.32544106129149,29.765628729828077,32.198015327667285,36.450688370222835,2.055678350490643,9.631710009405234,71.27935236498357,85.74229441433965,,66.01454850788619,Industrial,3
5342.7365623799415,32.832682108435385,53563.737142979306,8.0,1.0,2.0,0.6306688337758587,5.374098422719392,63.4295652668132,62846.69458585849,18.409345920236262,24.233951929034582,40.5026337487769,44.22564154651801,,2.2311485930365493,58.46211185876811,76.5934140517022,2020.0,57.31916542993376,Mixed,3
4768.703435223519,32.407781869959074,10000.0,6.0,4.0,2.0,0.1696891587306225,3.3054878055620414,37.65836720225211,60786.14009782651,35.83925426051006,21.764057911534728,72.51959223735795,39.421687712400235,2.2333284799993427,9.9081059244823,58.21358004660455,102.15999414819785,2020.0,36.642488696554935,Industrial,2
4397.792608821423,36.24384766907714,,3.0,0.0,6.0,0.35682939102246114,4.9348130098166125,56.711147746629365,64914.25815665984,42.430122581825024,11.74200848101136,84.80444857321208,31.959184780145545,5.68202518084439,1.3146598527881848,57.99206408198298,69.1929991244055,2020.0,39.63726013705907,Industrial,3
2042.9560192651452,26.71706239651601,38728.01491282428,6.0,,3.0,0.15229358299361162,6.4657419806885885,39.59235830864586,91530.4994058237,38.50691981719361,14.724118176756507,10.891557589033262,36.78639505422013,0.9220467796033027,6.8237312141500865,45.84353718953493,134.69002668147513,2019.0,14.596334952710503,Industrial,3
3560.3115832105827,36.20198558746055,73964.11989646699,8.0,4.0,4.0,0.2952046242468034,6.386537177361049,,7284.347587242324,46.6393518033355,,42.09325707415965,65.04951942596566,5.927568343821629,12.865842865299296,76.38354992477673,50.0,2022.0,29.810698828154827,Mixed,2
4078.722458080425,39.508123363318,40863.13307370799,5.0,1.0,5.0,0.4839959259860158,5.554978633567049,49.359852483431716,74632.15215065944,43.275002495166,11.385482552902301,72.35553904097372,,7.795317018350206,12.357488699522003,44.8496058680018,84.17234055289686,2021.0,40.837049968785,Mixed,3
7114.244452437832,37.09686063574488,38638.42025388046,5.0,0.0,2.0,0.353963508035093,,87.00239501205937,99025.16037240274,24.69411882510088,22.06758138827249,71.25738631474808,27.58608320609537,3.7829400104636868,0.07786973929411856,58.954344576857125,108.72608300438236,2021.0,80.65135711343878,Industrial,4
5687.236579136923,39.575419340047816,71349.71561312383,2.0,3.0,1.0,0.7642722136202424,5.60657862428737,48.8664450706322,89499.75032651219,45.72682258570488,6.7946379956866245,65.61994865452186,71.75604310750771,7.408508089663291,14.576332503424572,68.6530993660135,79.48135636435612,2018.0,52.157433425635176,Mixed,3
1473.9196892745322,39.33747609348535,22641.78708419891,3.0,2.0,2.0,0.4246747161699008,6.011145834763431,55.38933680216685,42688.92689896947,22.93292496108709,11.798839683763077,27.5949709603204,77.65315620980846,3.2963115457372725,12.09943912656213,39.79347027068157,108.23033165610073,2022.0,18.329753506595928,Industrial,3
5648.16793878959,18.0,13575.118651128556,8.0,2.0,3.0,0.11859045148231517,3.5888992777681814,73.53893043720596,63706.67823103433,15.446458163015171,1.2780915161613837,11.177550421026378,47.47520669467682,6.629947377966544,18.66892515196207,41.429753552898326,57.67312659404156,2021.0,64.92445887731881,Industrial,2
4229.835439167367,41.368701583954035,47768.153998613074,11.0,1.0,3.0,0.5764354075616245,7.639760234690003,45.55675687441947,30379.674516779716,33.07470903733636,12.583841930829204,53.135813831490054,56.12430545013706,6.720431194032763,9.510563941921209,79.05729773704999,95.87670498259979,2020.0,52.54212642174076,Industrial,2
3646.155999388083,28.289851543375462,26045.864638432893,4.0,1.0,5.0,,7.617821346168901,99.33352898955042,69607.95639164271,48.85990956949312,15.874482307761385,37.04665889290568,82.47490284115979,6.6978930810221025,4.209285256269657,68.26522555012137,,2019.0,33.43095966704502,Mixed,1
6223.352577681736,24.04160836996042,26806.41410680702,5.0,4.0,4.0,0.24684309391623005,5.530797793754776,53.42863156734074,51590.5261235395,40.50316170318908,15.698989634357197,55.712212395917525,42.05710862721485,6.998831710979614,16.322963266605793,70.74823762302813,111.49014159194171,2022.0,69.4429801908701,Industrial,3
7061.999044991902,23.955481721450038,66468.67583375964,4.0,4.0,5.0,0.6021445221080078,6.938119541637209,59.40044472263292,85442.56729243082,34.112129888099375,14.361889487799019,49.40417818803691,54.652293784958935,0.9586995184258329,12.693032432552325,48.027222567090234,93.27042995570977,2022.0,76.77254633537932,Industrial,3
6862.560238232397,39.33541610472529,72519.47675825158,3.0,,1.0,0.27958165847755523,2.2349114276317215,,75047.31928653478,41.53158378888567,25.81121075644218,82.5046152226417,59.980264736492344,7.054644753415325,12.367835471425114,33.2058003451471,141.06811091195902,2022.0,74.15058875821283,Industrial,4
3321.5649535547227,32.77425072775147,70777.2843170425,3.0,2.0,1.0,0.6411456898380434,3.1626446780583453,41.46645521096833,2962.6334758450507,8.134597617506945,20.010651233673862,89.5365970762966,85.32102287482341,9.746847968120985,15.591566242426724,63.927212376767116,88.68390704012049,2020.0,,Industrial,3
4381.575248297571,18.180312160145892,77175.53320614465,5.0,5.0,4.0,0.24084551893621442,6.446167047362282,68.18784126234367,97310.65781690407,11.91085435397478,25.046695320994985,59.91742495146427,52.719854557678985,4.898759816121375,,13.117881991544714,118.45295271507456,2018.0,42.208543417791866,Mixed,3
5662.526862807128,39.78037815192283,79822.68640029604,4.0,1.0,,0.01371110974620715,0.0,72.1947151298312,39795.97640750106,36.713389303476475,7.89226767632737,,56.38245709253524,2.762345241570988,18.96441568101747,40.71525591476145,99.59038532966169,2020.0,58.61544173774882,Mixed,3
6951.090254244718,20.603918692011725,,5.0,3.0,2.0,0.818924428514784,0.38721028276079217,5.0,18365.33182382911,23.40684731250598,,49.422901031355494,34.97263874605212,4.46396114165339,12.253864222794544,40.99874997225004,107.3934016437157,2018.0,74.84673776298241,Industrial,4
4041.65152430942,36.398213585182106,64008.239198589334,5.0,1.0,,0.5627449919985683,2.4995350955053577,45.09022657241863,89584.1208637361,45.002177103834,,46.61766819352262,77.99723706908522,8.750960869789107,19.188244083078644,43.82096102465503,78.29660309594779,2021.0,41.524034697959195,Mixed,4
4628.682046672366,,44407.83600860882,2.0,2.0,3.0,0.5715158995730286,7.396368615817989,33.17705770610716,64260.718976906974,9.847508801162027,-2.0299426340341284,19.436609735465925,44.41738798321336,6.358573561520516,5.192763458062439,21.60133576941778,112.66384771874152,2019.0,48.63530704591159,Industrial,3
2787.3300519879435,43.85577081695045,40051.51508019128,1.0,4.0,3.0,0.003806347243554664,3.6670339280247326,42.968882420278696,69181.86431349484,21.792643396014007,10.316569837754086,24.160119409065295,-1.283230634101667,8.302861962302936,6.948261195686394,25.19554940005095,117.05135783741437,2020.0,30.82700528926669,Industrial,3
2607.5867518386585,52.81684786466852,66208.2926441741,1.0,1.0,5.0,0.1566415235649261,5.045213814093673,44.810965013440565,15568.18952877175,34.60397475007201,30.407342319745887,29.058901464245146,52.78830245406376,,13.594082373314212,51.90926551052116,103.25278242783298,2022.0,23.035985431116302,Residential,3
6625.0516447883965,21.353236740994582,20394.090402084963,1.0,2.0,,,3.2228941409200087,23.57206853250935,77655.15924286025,11.806508119339862,9.361352621421661,35.49946775723111,22.893877983996443,4.91943501671607,19.140440049969897,36.37526588390386,81.16455290231002,2022.0,62.244507301741486,Mixed,4
7712.480057141645,34.475261439369504,19977.827882553604,4.0,3.0,2.0,0.9654148778076096,7.327487677889564,55.145263285935094,75899.41111806741,23.465721716655015,,25.93070346872391,26.934946031561363,1.2362450834398853,1.0443336137423676,42.836031765227034,105.80815155873867,,80.76458817611761,Industrial,5
,32.236647049557824,,,4.0,1.0,0.7226302535941145,5.278841172681077,40.0678864306996,97979.32044646183,43.945361095375716,26.239824987094423,49.825995739371116,49.59214927577085,6.665737783973818,18.52248755532228,88.20715296140874,85.62623802958653,,44.1699040217511,Industrial,5
7007.0657957840485,39.33749685960962,64755.72035021796,2.0,0.0,1.0,0.1397566479416833,3.8710448313119272,54.155920057281044,67919.81039728138,6.980712197028954,5.112533526571935,24.64905148557966,17.791865852401404,4.2933060365426865,11.55605273144543,52.78929627736662,61.20675955945082,,61.43524136211734,Industrial,3
5723.272050095268,37.15668770933618,57734.65311743021,2.0,3.0,5.0,0.4506655776498776,6.903648591277784,37.69721060643841,10538.83708470668,46.381205492678475,10.573780793011606,60.010490472809906,85.13077806840117,3.200748761581841,17.687410584809577,96.75604702647611,102.39967769539675,2019.0,57.71471595311102,Industrial,3
3709.760490789751,31.4745375726338,37401.731905537265,7.0,5.0,1.0,0.5417493551471172,5.398078615094055,91.5833287357809,38558.19431695073,28.36016463195288,17.421154115400487,73.93354052784899,44.831128689820666,4.097104681855762,,62.432722993837146,84.16527529320506,2019.0,37.05264712374453,Industrial,3
5722.791211016828,30.590978113891445,69876.59269164248,1.0,0.0,2.0,0.40070415203118637,3.7575505342783266,46.677501571850804,10264.139194411824,32.116077869229116,17.578833595944467,57.97324686779424,44.81424587088892,7.135808007934727,13.073620811562975,73.45211698159122,76.29326012194298,2018.0,50.50058987994592,Mixed,3
8076.073132931939,23.835491448159523,68606.05784120952,6.0,3.0,5.0,0.16974424249206976,5.692898288533277,58.09704774648685,54195.29821110862,15.397055838393571,-2.4166814619158963,53.672586268258485,42.75150454280842,1.2068429949949122,10.004270678154729,31.728385232614745,50.0,2022.0,86.56728591166026,Industrial,3
4928.347921780097,44.87861582406509,56706.09030094909,7.0,0.0,,0.6529907320490127,6.123913605703368,55.97043157105635,23748.25006811896,24.063342474972053,7.043807538889339,37.531602783954426,15.045326840602097,8.869682318099267,13.143897521731509,55.24045318033702,101.16864207628707,2022.0,,Industrial,3
8129.2873116280125,39.592041815995294,31453.579174604572,3.0,2.0,0.0,0.4888770164277766,7.884518212659059,50.355189219543234,,43.87825992591321,28.164010616111426,55.10492165333472,36.8658346760959,7.4794627359259,7.761213840029056,54.45010182781751,116.45960498574692,2020.0,76.7708010527923,Residential,3
100.0,44.17768197795137,46495.033085409865,5.0,1.0,4.0,,7.545723827521611,58.46565127660586,50635.946185776695,38.843744609137715,8.91303948547274,58.181231966786505,89.33635481860419,4.528332451955165,12.675096884450792,65.50386824521361,111.28957715301587,2019.0,-7.730592648800387,Industrial,4
6643.805008750448,31.896038635244864,71756.67355048885,7.0,2.0,7.0,0.7054151219372269,3.9552917465186486,58.09409276470545,41308.593435712915,48.113377334018146,13.690627294196569,42.34105759619909,23.919016315517027,7.185243514422899,17.145501580019754,59.18221480642682,110.00836774706131,2022.0,,Mixed,1
5174.094136476342,28.431645313055697,81543.82445603574,6.0,0.0,4.0,0.13223912588151987,4.263871163999694,23.01708183937017,12434.513215722085,37.09881995046405,19.18496557150496,26.61314661575332,36.0966852530938,5.422979777698752,4.739432069370409,37.16873944315627,108.53791699561367,2018.0,52.26741495466379,Mixed,1
4401.985299068265,24.21684933370772,48469.267932473434,,,0.0,,6.596786727342202,50.58003691289057,89798.66186722397,20.008477941007534,24.28679058301433,45.81954947524716,38.73004875484887,8.676686858435907,16.029060131414028,18.250111997790018,100.34324803385692,2018.0,45.539934219513334,Mixed,4
5183.521553071005,,,4.0,,2.0,0.4541672221189271,6.064457101205721,82.29934682068713,40403.92557121674,44.52513268803858,17.37440116876024,91.31579410341548,74.4918563716111,3.718880023762031,15.189864096097674,52.42021509448075,82.38068004630168,2020.0,51.50321671042919,Industrial,4
1024.8621707982143,24.602067754717652,51766.21783949878,9.0,2.0,1.0,0.5585659976104687,8.634023694341083,87.2675285591375,67792.79458342129,20.66262877459284,13.678214431138123,39.392451339356306,52.51666909671996,9.115730031227864,2.282191666866069,,121.96261408444296,,2.1681294958710673,Industrial,2
4560.656224324976,53.4866306896655,60497.860178219446,,1.0,6.0,,5.282215985980259,,3677.861097123637,16.135929874876247,12.669623878218992,46.67474255445741,39.93144505698613,3.1131420149900038,11.43679277739061,,84.17428145442545,2018.0,42.23721936372401,Mixed,4
5714.225143023493,21.923574189065597,43378.65399879952,7.0,0.0,,0.4532895227309047,4.555510239760734,77.2941467128947,11826.680051990656,8.210270963337424,,1.1428450286046985,48.67089346890867,4.256102849419871,10.960787096225992,56.60014956206427,55.19369412808417,2022.0,54.79559810422833,Mixed,2
7955.788089483032,37.73660119212502,10000.0,5.0,2.0,0.0,0.8758404940770353,6.088334218401529,63.21723602049788,,18.048546011245616,11.658974708188147,47.60575534892023,47.188849113401254,7.8856670075180455,2.1250966338402377,75.91613362318088,,2020.0,90.3127181397814,Industrial,5
3963.459563452705,50.66854707213786,78855.38003294193,3.0,3.0,6.0,0.3912104047115016,6.567658722769782,37.527592829237236,26267.760039195626,15.179707350378454,22.46466786607949,56.30728012185555,96.53994206647243,6.622273585406004,15.079217620930878,35.974336451206604,95.31749332834553,2019.0,37.83424103785865,Industrial,1
3383.012794213625,40.99089759263809,90893.77894325099,4.0,2.0,1.0,0.7738015005516177,6.622919927349861,55.30870110986411,65411.68612423793,48.77459681679727,13.730225288810917,32.1344012308387,28.59363798739033,3.0533062322460602,2.701880620463837,71.9760532166031,108.12173111139856,2022.0,37.909165448367624,Mixed,4
3996.485912830927,36.75673712491779,42752.00280788575,6.0,3.0,0.0,0.349749920176064,8.70778084249378,26.472528803290412,85593.94227970247,31.610680594847476,15.926185580123596,20.28427397540203,27.74089436664412,3.7851583220195684,7.499161363688662,,50.27536430557553,2018.0,41.45109223137471,Mixed,2
6830.804235404148,25.315163530381042,33666.932621624524,4.0,2.0,3.0,0.28615911139520933,8.623355711385374,47.152869726726486,85223.89218133314,8.764598388714187,13.755554326992723,41.41190976706401,29.419020389424524,0.4566160681933784,4.8755351018299,37.07311956247514,113.53201066722771,2020.0,68.11502318915659,Mixed,4
5657.502219319369,21.18230811432296,52257.989552195555,4.0,1.0,4.0,0.34593695529330004,4.731415670220117,73.1397167946431,70564.53516155004,37.748752298468446,15.638808055329147,46.47352483481348,21.76606640287131,0.17006545222130964,0.539723759899724,39.73830947784534,118.71835690493407,,61.30469355040081,Mixed,2
3940.4795924659225,42.70050108917586,51249.922325424544,7.0,1.0,2.0,0.6768049341141102,,35.816566799185765,73443.12363902079,41.75836719703994,24.93039034718656,33.081086097400785,47.3406388789997,4.779914680578492,2.345861262917357,26.056290745173104,86.53378885915788,2019.0,37.42285940436115,Industrial,3
6026.534866226712,50.06147240774946,74910.37154325919,2.0,1.0,4.0,0.3818962960330585,1.5542985653560368,5.0,8478.751851687746,5.6313238611872904,12.471624273488462,40.14048333443244,47.68473255505319,5.659745218596919,11.119726174292456,83.2840319229584,123.23988568129724,2022.0,66.65546591661649,Industrial,2
5194.155098696081,30.611500095218286,56092.788832900755,2.0,0.0,4.0,0.19443728074707456,7.6544817505832885,25.44494571420042,76541.63290731118,28.244416551438984,35.59831734898603,49.13432054948637,81.22055041749837,4.059041435723165,12.566793304681283,53.08802857376132,126.88827603506904,2019.0,50.891747186442494,Industrial,3
6937.289981065778,23.60938492383649,39147.543392576335,5.0,1.0,3.0,0.5700197793050665,5.770394410965263,42.70540599628505,14228.005417047338,34.98736752067398,30.307571679105955,82.25577886080855,19.657203812045672,7.278143283509476,16.50212731155384,75.40170497148367,96.39798533392,2021.0,71.81832902465581,Industrial,3
3595.8938122452955,18.0,28631.81098883902,5.0,2.0,3.0,0.15225535329679563,4.957735431999153,75.11511042818753,71538.36396947797,8.516214249496107,,56.0353729493614,37.62039321434855,0.821224659376627,11.864197312372129,66.96737925110334,50.66682951227647,2020.0,30.62446697209185,Industrial,4
